iid,gender,age,field_of_study,race,imprace,imprelig,goal,date,go_out,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr,sinc,intel,fun,amb,shar,avg_attr,avg_sinc,avg_intel,avg_fun,avg_amb,avg_shar,yes_freq
426,1,24,8,2,4,7,2,2,1,13,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2,25,7,35,20,8,5,3.5,4.166666666666667,6.666666666666667,4.833333333333333,7.833333333333333,3.5,0.16666666666666666
503,1,25,10,2,1,5,5,6,5,2,2,4,4,8,8,8,7,5,2,6,5,7,8,9,9,7,7,30,30,40,0,0,0,2.3333333333333335,5.666666666666667,7.833333333333333,5.166666666666667,7.333333333333333,4,0
399,1,29,8,2,1,1,2,4,2,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,25,10,20,20,10,15,6.75,6.75,7.375,6.25,7.625,6,0.625
215,1,26,8,4,3,1,1,4,1,7,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,14.89,19.15,21.28,19.15,14.89,10.64,6.888888888888889,7.5,8,7.611111111111111,8.333333333333334,6.722222222222222,0.4444444444444444
108,1,24,5,2,1,1,1,6,3,5,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,7.166666666666667,7,7.5,6.777777777777778,6.944444444444445,6.111111111111111,0.5555555555555556
117,0,21,8,2,8,10,1,3,1,7,6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,20,10,20,20,20,10,7.777777777777778,7.222222222222222,7.444444444444445,7.444444444444445,7.444444444444445,7,0.5555555555555556
468,0,25,13,6,5,2,1,6,3,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,15,25,15,15,15,15,8.285714285714286,7.928571428571429,8.428571428571429,7.785714285714286,7.928571428571429,6.5,0.6428571428571429
150,0,31,7,2,3,3,4,5,2,2,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,12,20,20,20,14,14,7.285714285714286,8,8.285714285714286,7,7.071428571428571,5.285714285714286,0.7142857142857143
326,0,36,9,1,5,5,2,6,4,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,15,15,15,20,20,15,4.888888888888889,8.222222222222221,7.111111111111111,6.666666666666667,6.555555555555555,5.777777777777778,0.2222222222222222
279,1,25,10,2,7,1,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,6.925,6.35,7.35,6.3,6.85,5.35,0.6
282,1,23,5,1,1,1,1,4,3,7,10,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1,25,15,20,20,10,10,6.555555555555555,7,6.833333333333333,7.222222222222222,6.444444444444445,5.333333333333333,0.3888888888888889
366,1,27,8,2,4,6,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,14,18,17,16,15,20,7.6,8.466666666666667,8.6,7.533333333333333,7.8,7.4,0.9333333333333332
515,0,23,6,2,8,5,1,6,3,16,10,10,8,9,9,8,10,3,8,9,8,9,10,7,10,5,9,20,20,20,15,10,15,7.055555555555555,6.444444444444445,6.833333333333333,6.222222222222222,5.888888888888889,4.222222222222222,0.4444444444444444
208,0,25,10,1,2,1,2,4,3,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,11.54,13.46,19.23,19.23,19.23,17.31,7.736842105263157,7.631578947368421,7.315789473684211,7.842105263157895,7,6.052631578947368,1
424,1,24,5,4,4,4,2,6,3,2,7,7,7,7,5,5,6,7,5,5,7,5,8,5,7,8,5,17,16,17,17,17,16,5.4,8,8,6,7,5.4,0.6
481,1,23,9,2,8,1,2,3,2,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,25,20,15,20,5,15,6.285714285714286,6.642857142857143,6.464285714285714,5.142857142857143,5.214285714285714,5,0.14285714285714285
502,1,26,5,4,1,1,1,3,2,7,8,8,9,6,5,5,10,9,8,7,8,6,9,5,8,3,4,40,20,20,20,0,0,3.8333333333333335,8,6.666666666666667,7.666666666666667,7.333333333333333,4,0
541,1,23,5,4,2,2,3,7,3,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,40,30,0,20,0,10,4.578947368421052,6.7894736842105265,7.105263157894737,4.7368421052631575,6.368421052631579,4.842105263157895,0.3157894736842105
392,0,26,6,2,6,1,5,4,3,6,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,15,20,15,30,10,10,6.2,7.866666666666666,7.266666666666667,7,7.066666666666666,6.466666666666667,0.4666666666666667
492,1,30,10,6,1,1,2,4,2,2,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,7.285714285714286,7.285714285714286,7.857142857142857,7.357142857142857,6.928571428571429,6.5,0.6428571428571429
84,0,32,10,3,1,1,2,4,1,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,30,30,30,5,0,5,6.4,7.533333333333333,7.7,6.966666666666667,6.8,5.8,0.4666666666666667
526,0,26,11,3,5,2,1,5,3,11,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,10,10,30,20,10,15,4.631578947368421,7,6.421052631578948,6.631578947368421,5.526315789473684,4.2105263157894735,0.15789473684210523
385,0,25,9,2,5,8,2,5,3,2,7,5,8,10,10,10,10,6,8,9,6,10,10,8,10,9,8,25,20,20,20,10,5,7.5,8.357142857142858,7,7.428571428571429,6.642857142857143,6.285714285714286,0.42857142857142855
16,1,25,8,2,9,2,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,50,0,30,10,0,10,5.666666666666667,8.222222222222221,7.777777777777778,4.444444444444445,6,4.666666666666667,0.3333333333333333
186,1,24,5,4,4,3,1,7,3,2,5,1,4,9,5,3,6,1,1,6,7,4,7,8,8,6,3,19.44,19.44,22.22,16.67,11.11,11.11,5.333333333333333,7.333333333333333,7.666666666666667,6.111111111111111,6.555555555555555,5.888888888888889,0.3333333333333333
292,1,28,13,1,7,1,1,2,1,7,10,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1,20,18,20,17,10,15,7.2105263157894735,6.7368421052631575,7.263157894736843,6.421052631578948,6.894736842105263,4.842105263157895,0.3157894736842105
437,0,23,11,2,2,6,1,4,1,11,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,15,15,18,18,14,20,6,7,6.461538461538462,6.153846153846154,5,5.076923076923077,0.3076923076923077
270,0,23,10,4,2,4,2,5,1,2,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,16,16,19,17,14,18,6.055555555555555,7.055555555555555,7.555555555555555,6.111111111111111,6.388888888888889,5.722222222222222,0.5555555555555556
459,0,26,8,4,6,1,1,5,3,7,1,3,1,9,8,9,1,1,6,4,6,8,8,8,8,8,1,30,10,10,30,10,10,7,6.8,7,6.6,7.4,5.8,0.6
71,1,21,1,2,6,7,5,6,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,60,15,0,15,0,10,5,8.222222222222221,7.777777777777778,5.222222222222222,7.333333333333333,5.222222222222222,0.4444444444444444
259,0,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,15,18,19,19,17,12,6.5,6,7.4375,5.6875,6.8125,5.875,0.3125
192,1,24,8,2,2,7,1,6,2,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,19.57,19.57,15.22,17.39,15.22,13.04,6.555555555555555,6.555555555555555,7.222222222222222,7.777777777777778,7.111111111111111,7.444444444444445,0.6666666666666666
109,1,25,14,4,1,1,1,4,1,6,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,5.875,7.75,8.0625,7,7.25,6.4375,0.375
143,0,33,1,2,6,2,2,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33,20.83,20.83,14.58,16.67,18.75,4.846153846153846,7.615384615384615,7.230769230769231,5.230769230769231,6.846153846153846,4.846153846153846,0.07692307692307693
397,1,24,1,2,3,2,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,20,21,21,22,6,10,5.384615384615385,7.384615384615385,7.230769230769231,5.384615384615385,7.230769230769231,5.615384615384615,0.2307692307692308
318,1,29,8,6,1,1,2,6,1,7,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,4.923076923076923,7.538461538461538,7.769230769230769,6,7.538461538461538,5.769230769230769,0.07692307692307693
116,0,21,13,2,4,1,1,1,1,10,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,15,15,25,25,20,0,6.666666666666667,6.777777777777778,6.333333333333333,6.111111111111111,6.111111111111111,6,0.5555555555555556
544,1,23,5,4,3,8,1,7,3,4,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,15,25,20,10,10,20,4.882352941176471,6.117647058823529,6.588235294117647,5.705882352941177,5.647058823529412,4.117647058823529,0.35294117647058826
464,1,33,8,4,1,1,1,3,1,7,10,9,6,7,3,3,5,5,9,3,4,6,7,7,7,2,1,15,15,15,20,15,20,7,7.166666666666667,8.166666666666666,7.833333333333333,7.666666666666667,5.333333333333333,0.6666666666666666
89,0,27,8,2,3,2,1,7,3,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,25,15,20,20,20,0,6.733333333333333,7.2,7.466666666666667,5.8,7.2,4.666666666666667,0.3333333333333333
415,1,31,8,2,3,1,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,10,20,40,10,10,10,3.5833333333333335,4.166666666666667,4.25,3.6666666666666665,4.5,2.25,0
425,1,28,8,2,3,7,2,4,2,7,7,8,8,8,7,6,5,2,7,5,5,6,7,5,7,2,2,16,25,20,12,12,15,3.7,6.2,7.3,4,7.6,4.2,0
539,1,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,30,10,20,15,15,10,4.833333333333333,5.555555555555555,6.722222222222222,6.5,6.722222222222222,5.166666666666667,0.4444444444444444
550,1,30,8,2,5,6,2,4,1,7,5,3,5,9,7,8,3,3,8,8,3,7,7,4,6,6,3,30,3,30,30,3,4,5.285714285714286,5.9523809523809526,6.666666666666667,5.285714285714286,6.428571428571429,4.190476190476191,0.2857142857142857
113,0,21,8,2,3,8,1,4,1,10,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,15,15,25,25,15,5,6.4,6.7,7,6.6,6,6.1,0.4
453,1,27,1,4,4,3,2,6,5,1,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,30,30,30,5,0,5,3.888888888888889,8.555555555555555,8.666666666666666,4.888888888888889,8,3.7777777777777777,0.1111111111111111
522,0,22,1,2,3,6,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,6.409090909090909,6.863636363636363,7.545454545454546,6.454545454545454,7.318181818181818,5.181818181818182,0.5454545454545454
277,1,25,10,2,1,1,1,7,5,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,60,20,0,20,0,0,6.631578947368421,6.2105263157894735,7.157894736842105,6.473684210526316,6.631578947368421,5.526315789473684,0.5789473684210527
217,1,26,10,2,8,1,5,4,2,2,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,21.28,17.02,21.28,12.77,6.38,21.28,7.875,7.75,9.0625,7.125,8.75,6.625,0.6875
38,0,23,1,1,8,1,1,4,3,1,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,50,10,20,10,10,0,6.666666666666667,7.583333333333333,7.916666666666667,7.75,7.75,6,0.5
85,0,30,11,2,3,5,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,20,25,15,15,15,10,6.076923076923077,7.461538461538462,7.230769230769231,6.3076923076923075,6.076923076923077,5.846153846153846,0.2307692307692308
95,1,26,8,2,7,5,1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,18,18,18,19,13,14,4.6875,7.0625,7.1875,5.4375,6.75,5.0625,0.125
448,1,22,1,2,1,1,1,2,1,7,3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,25,15,25,25,5,5,7.625,6.375,7.375,7.5,8.375,5.5,0.5
371,1,27,8,2,3,1,5,7,1,9,10,7,7,3,3,3,3,3,3,4,5,3,6,10,10,1,7,40,0,10,50,0,0,7.5,7.375,7.375,6.875,6.9375,6,0.5
390,0,30,9,4,1,10,6,4,3,2,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,10,20,20,10,10,30,3.8125,6.125,6.46875,4.5,6.25,2.625,0.1875
319,1,26,9,2,2,4,6,7,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,4.666666666666667,7.5,7.5,6.583333333333333,6.833333333333333,6.166666666666667,0.25
9,0,26,13,6,1,1,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,20,10,20,30,10,10,7,7.4,7.5,7.8,6.9,6.3,0.7
41,1,30,1,4,1,1,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,30,20,10,30,0,10,3.4615384615384617,6.076923076923077,6.538461538461538,4.076923076923077,6.923076923076923,3.3846153846153846,0
156,0,30,8,1,1,1,2,6,3,7,3,7,10,10,10,10,8,7,9,10,10,10,10,10,10,7,8,14,18,16,18,18,16,7.071428571428571,8,8.142857142857142,7.285714285714286,8.142857142857142,6.285714285714286,0.6428571428571429
470,0,29,4,4,1,1,1,4,2,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,10,20,25,25,10,10,8.066666666666666,7.4,8.533333333333333,7.533333333333333,8.2,6.333333333333333,0.7333333333333333
506,1,24,2,4,5,5,1,7,2,7,6,4,6,7,7,7,8,2,4,9,2,5,5,5,5,2,1,15,15,20,15,15,20,4.6,7,7.8,3.2,7.8,3.4,0
301,0,34,9,2,3,8,2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,20,20,20,20,10,10,6.076923076923077,7.461538461538462,8,6.846153846153846,6.846153846153846,5.615384615384615,0.3076923076923077
533,1,26,5,2,1,1,2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,25,25,25,13,12,0,5.7,5.95,6.25,5.15,5.75,4.35,0.35
333,1,23,8,2,5,3,1,3,1,7,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6,50,5,15,20,10,0,7.333333333333333,7.5,7.333333333333333,7.333333333333333,6.166666666666667,5.5,1
357,0,27,9,4,10,10,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,15,20,20,20,20,5,7.5,7.8125,7.875,6.8125,6.75,6.0625,0.625
49,1,25,8,4,1,3,1,3,2,7,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,20,20,20,20,5,15,6.5625,7.1875,7.75,7.03125,7,5.9375,0.5
14,1,23,1,2,1,1,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,30,5,15,40,5,5,8,7.333333333333333,7.111111111111111,7.333333333333333,6.222222222222222,7.444444444444445,0.8888888888888888
375,1,27,8,2,3,2,1,3,1,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,30,20,15,15,8,12,8.5,7.142857142857143,7.285714285714286,6.928571428571429,6.714285714285714,5.857142857142857,0.6428571428571429
504,1,23,5,2,1,1,2,5,2,7,1,1,2,4,4,4,8,1,3,6,1,5,6,7,7,3,1,30,0,30,15,15,10,6.5,7,7.5,6.333333333333333,6.833333333333333,4.833333333333333,0.3333333333333333
261,0,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,15,20,20,20,15,10,5.0588235294117645,6.176470588235294,7.117647058823529,5.411764705882353,5.764705882352941,5.176470588235294,0.35294117647058826
46,1,26,8,2,2,3,2,6,2,7,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,20,35,20,10,10,5,7.357142857142857,6.571428571428571,7.142857142857143,6.642857142857143,6.071428571428571,5.357142857142857,0.42857142857142855
145,0,24,10,2,9,7,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,11.36,18.18,22.73,18.18,11.36,18.18,5.571428571428571,7.357142857142857,7.857142857142857,5.928571428571429,6.571428571428571,5.285714285714286,0.35714285714285715
51,1,23,1,2,5,10,1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,25,10,35,15,0,15,5.470588235294118,5.029411764705882,6.294117647058823,4.235294117647059,5.794117647058823,4.352941176470588,0.29411764705882354
